review_id,product_category,product_name,user_id,review_title,review_text,rating,verified_purchase,helpful_votes,sentiment
818,Fashion,Jeans,U9031,Great!,"Not worth the money, poor quality Jeans.",2,No,7,Negative
819,Beauty,Lipstick,U2946,Loved it,"Not worth the money, poor quality Lipstick.",1,Yes,44,Negative
820,Beauty,Shampoo,U8031,Okay,The Shampoo stopped working after a week.,3,Yes,26,Neutral
821,Fashion,Jeans,U1852,Loved it,Exceeded my expectations! Great Jeans.,1,Yes,9,Negative
822,Beauty,Lipstick,U9050,Not good,"Not worth the money, poor quality Lipstick.",3,Yes,25,Neutral
823,Fashion,Sneakers,U4117,Loved it,Really disappointed with the Sneakers.,5,Yes,2,Positive
824,Fashion,T-shirt,U5576,Loved it,I use this T-shirt every day and it’s fantastic.,5,No,22,Positive
825,Electronics,Bluetooth Speaker,U2880,Not good,"The Bluetooth Speaker is amazing, I love it!",1,No,33,Negative
826,Electronics,Laptop,U1117,Not good,Exceeded my expectations! Great Laptop.,3,No,43,Neutral
827,Fashion,Sneakers,U4912,Loved it,Decent Sneakers for the price point.,5,No,49,Positive
828,Home & Kitchen,Blender,U1159,Not good,"The Blender works okay, but could be better.",3,No,19,Neutral
829,Home & Kitchen,Vacuum Cleaner,U4426,Not good,Decent Vacuum Cleaner for the price point.,2,Yes,40,Negative
830,Fashion,Jacket,U1103,Not good,I use this Jacket every day and it’s fantastic.,3,Yes,25,Neutral
831,Electronics,Smartwatch,U1050,Loved it,Really disappointed with the Smartwatch.,1,Yes,39,Negative
832,Home & Kitchen,Coffee Maker,U1744,Terrible,I use this Coffee Maker every day and it’s fantastic.,1,Yes,10,Negative
833,Beauty,Face Cream,U7456,Terrible,Really disappointed with the Face Cream.,2,No,3,Negative
834,Beauty,Face Cream,U1869,Great!,I use this Face Cream every day and it’s fantastic.,4,Yes,45,Positive
835,Books,Biography,U6861,Not good,"Not worth the money, poor quality Biography.",4,Yes,26,Positive
836,Beauty,Perfume,U9877,Terrible,"The Perfume works okay, but could be better.",4,Yes,27,Positive
837,Home & Kitchen,Blender,U7772,Loved it,"The Blender works okay, but could be better.",2,Yes,28,Negative
838,Fashion,T-shirt,U2733,Terrible,Really disappointed with the T-shirt.,1,Yes,11,Negative
839,Books,Cookbook,U4287,Okay,"Not worth the money, poor quality Cookbook.",4,Yes,49,Positive
840,Books,Biography,U3220,Okay,"The Biography works okay, but could be better.",4,No,7,Positive
841,Fashion,T-shirt,U4206,Terrible,The T-shirt stopped working after a week.,2,Yes,5,Negative
842,Fashion,T-shirt,U4637,Terrible,Decent T-shirt for the price point.,3,Yes,34,Neutral
843,Beauty,Lipstick,U9916,Okay,I use this Lipstick every day and it’s fantastic.,3,Yes,46,Neutral
844,Beauty,Hair Dryer,U9694,Loved it,Exceeded my expectations! Great Hair Dryer.,4,No,31,Positive
845,Beauty,Shampoo,U8196,Loved it,Exceeded my expectations! Great Shampoo.,5,No,2,Positive
846,Fashion,Jeans,U7704,Great!,"The Jeans is amazing, I love it!",5,No,15,Positive
847,Books,Self-help Book,U7920,Loved it,"The Self-help Book works okay, but could be better.",4,No,27,Positive
848,Beauty,Shampoo,U1068,Terrible,The Shampoo stopped working after a week.,4,No,10,Positive
849,Beauty,Lipstick,U5733,Terrible,"The Lipstick works okay, but could be better.",3,No,25,Neutral
850,Electronics,Wireless Headphones,U5145,Okay,Really disappointed with the Wireless Headphones.,5,No,20,Positive
851,Home & Kitchen,Blender,U3250,Great!,Really disappointed with the Blender.,1,Yes,44,Negative
852,Beauty,Perfume,U6486,Great!,I use this Perfume every day and it’s fantastic.,1,Yes,23,Negative
853,Fashion,Jacket,U9187,Loved it,Decent Jacket for the price point.,1,Yes,27,Negative
854,Fashion,T-shirt,U8970,Loved it,Decent T-shirt for the price point.,4,Yes,49,Positive
855,Home & Kitchen,Blender,U8952,Loved it,Exceeded my expectations! Great Blender.,4,No,17,Positive
856,Home & Kitchen,Air Fryer,U3961,Terrible,Exceeded my expectations! Great Air Fryer.,5,No,26,Positive
857,Beauty,Perfume,U3228,Great!,Decent Perfume for the price point.,1,Yes,43,Negative
858,Fashion,Handbag,U5385,Not good,"The Handbag works okay, but could be better.",3,No,43,Neutral
859,Home & Kitchen,Microwave Oven,U6770,Loved it,"Not worth the money, poor quality Microwave Oven.",1,No,17,Negative
860,Electronics,Laptop,U8156,Okay,Exceeded my expectations! Great Laptop.,5,No,28,Positive
861,Home & Kitchen,Microwave Oven,U3548,Loved it,"Not worth the money, poor quality Microwave Oven.",4,Yes,5,Positive
862,Electronics,Smartwatch,U1377,Terrible,I use this Smartwatch every day and it’s fantastic.,2,Yes,40,Negative
863,Electronics,Smartwatch,U6357,Terrible,The Smartwatch stopped working after a week.,3,No,21,Neutral
864,Home & Kitchen,Vacuum Cleaner,U2848,Not good,Really disappointed with the Vacuum Cleaner.,1,No,40,Negative
865,Beauty,Face Cream,U8601,Loved it,I use this Face Cream every day and it’s fantastic.,2,Yes,37,Negative
866,Books,Self-help Book,U3372,Terrible,I use this Self-help Book every day and it’s fantastic.,4,No,31,Positive
867,Electronics,Laptop,U7571,Loved it,Really disappointed with the Laptop.,1,Yes,7,Negative
868,Electronics,Smartwatch,U6273,Great!,I use this Smartwatch every day and it’s fantastic.,2,No,1,Negative
869,Books,Fiction Novel,U2510,Great!,The Fiction Novel stopped working after a week.,5,No,21,Positive
870,Electronics,Bluetooth Speaker,U4918,Terrible,Decent Bluetooth Speaker for the price point.,1,No,10,Negative
871,Beauty,Shampoo,U4433,Not good,The Shampoo stopped working after a week.,2,Yes,43,Negative
872,Fashion,Jeans,U1025,Great!,I use this Jeans every day and it’s fantastic.,2,No,44,Negative
873,Books,Biography,U7002,Loved it,Really disappointed with the Biography.,3,Yes,10,Neutral
874,Electronics,Smartwatch,U4124,Terrible,Really disappointed with the Smartwatch.,4,No,11,Positive
875,Books,Fiction Novel,U3768,Terrible,Exceeded my expectations! Great Fiction Novel.,3,Yes,6,Neutral
876,Home & Kitchen,Microwave Oven,U9509,Loved it,"The Microwave Oven is amazing, I love it!",4,Yes,37,Positive
877,Fashion,T-shirt,U2389,Terrible,Decent T-shirt for the price point.,1,No,23,Negative
878,Electronics,Smartphone,U1388,Okay,Really disappointed with the Smartphone.,4,No,39,Positive
879,Fashion,T-shirt,U1479,Terrible,The T-shirt stopped working after a week.,1,Yes,7,Negative
880,Electronics,Wireless Headphones,U7109,Okay,I use this Wireless Headphones every day and it’s fantastic.,1,Yes,12,Negative
881,Beauty,Shampoo,U5965,Terrible,Decent Shampoo for the price point.,4,No,10,Positive
882,Electronics,Wireless Headphones,U9730,Okay,The Wireless Headphones stopped working after a week.,2,Yes,21,Negative
883,Beauty,Perfume,U3933,Loved it,Really disappointed with the Perfume.,1,Yes,4,Negative
884,Beauty,Lipstick,U6374,Great!,"The Lipstick is amazing, I love it!",2,No,43,Negative
885,Beauty,Hair Dryer,U9828,Loved it,The Hair Dryer stopped working after a week.,5,Yes,4,Positive
886,Electronics,Smartwatch,U4041,Loved it,The Smartwatch stopped working after a week.,3,Yes,39,Neutral
887,Electronics,Bluetooth Speaker,U5711,Okay,Really disappointed with the Bluetooth Speaker.,2,Yes,2,Negative
888,Electronics,Wireless Headphones,U5010,Great!,"Not worth the money, poor quality Wireless Headphones.",1,Yes,29,Negative
889,Home & Kitchen,Air Fryer,U3187,Okay,I use this Air Fryer every day and it’s fantastic.,5,No,42,Positive
890,Books,Fiction Novel,U4771,Not good,Decent Fiction Novel for the price point.,4,Yes,40,Positive
891,Home & Kitchen,Coffee Maker,U9301,Loved it,The Coffee Maker stopped working after a week.,4,Yes,9,Positive
892,Electronics,Laptop,U2521,Okay,Exceeded my expectations! Great Laptop.,2,Yes,12,Negative
893,Fashion,Sneakers,U4381,Great!,Exceeded my expectations! Great Sneakers.,5,No,49,Positive
894,Books,Biography,U7471,Great!,Really disappointed with the Biography.,3,Yes,13,Neutral
895,Beauty,Lipstick,U5299,Great!,Decent Lipstick for the price point.,2,Yes,17,Negative
896,Books,Cookbook,U6248,Terrible,"The Cookbook is amazing, I love it!",2,No,36,Negative
897,Books,Self-help Book,U2187,Great!,Really disappointed with the Self-help Book.,2,No,3,Negative
898,Fashion,Sneakers,U1743,Not good,"The Sneakers is amazing, I love it!",3,No,49,Neutral
899,Books,Fiction Novel,U3855,Not good,The Fiction Novel stopped working after a week.,4,No,29,Positive
900,Fashion,Handbag,U1342,Okay,Decent Handbag for the price point.,2,No,29,Negative
901,Books,Children's Story,U6953,Great!,Decent Children's Story for the price point.,2,No,47,Negative
902,Home & Kitchen,Air Fryer,U1462,Great!,Really disappointed with the Air Fryer.,4,No,2,Positive
903,Home & Kitchen,Coffee Maker,U8910,Not good,Decent Coffee Maker for the price point.,1,No,29,Negative
904,Fashion,Sneakers,U6803,Loved it,"The Sneakers is amazing, I love it!",3,Yes,32,Neutral
905,Books,Biography,U1929,Loved it,Really disappointed with the Biography.,1,No,4,Negative
906,Fashion,T-shirt,U6465,Not good,I use this T-shirt every day and it’s fantastic.,1,No,31,Negative
907,Beauty,Hair Dryer,U5305,Okay,I use this Hair Dryer every day and it’s fantastic.,2,No,39,Negative
908,Books,Self-help Book,U8996,Terrible,Exceeded my expectations! Great Self-help Book.,5,Yes,48,Positive
909,Electronics,Smartphone,U9497,Loved it,Exceeded my expectations! Great Smartphone.,5,No,25,Positive
910,Beauty,Face Cream,U1543,Not good,The Face Cream stopped working after a week.,3,Yes,8,Neutral
911,Home & Kitchen,Coffee Maker,U4692,Terrible,Decent Coffee Maker for the price point.,4,Yes,23,Positive
912,Fashion,Handbag,U9546,Loved it,"Not worth the money, poor quality Handbag.",2,Yes,7,Negative
913,Electronics,Laptop,U9582,Okay,"Not worth the money, poor quality Laptop.",1,Yes,0,Negative
914,Home & Kitchen,Microwave Oven,U6818,Okay,Exceeded my expectations! Great Microwave Oven.,4,No,11,Positive
915,Books,Children's Story,U8998,Great!,The Children's Story stopped working after a week.,1,No,39,Negative
916,Electronics,Smartphone,U4318,Terrible,"Not worth the money, poor quality Smartphone.",2,No,29,Negative
917,Beauty,Shampoo,U4080,Okay,"Not worth the money, poor quality Shampoo.",4,Yes,21,Positive
918,Fashion,T-shirt,U3595,Loved it,Really disappointed with the T-shirt.,2,Yes,10,Negative
919,Books,Cookbook,U9396,Not good,"Not worth the money, poor quality Cookbook.",5,No,22,Positive
920,Fashion,Handbag,U2556,Loved it,"Not worth the money, poor quality Handbag.",1,Yes,12,Negative
921,Beauty,Shampoo,U4858,Loved it,The Shampoo stopped working after a week.,4,No,2,Positive
922,Electronics,Smartwatch,U3901,Okay,"Not worth the money, poor quality Smartwatch.",1,No,44,Negative
923,Books,Children's Story,U2485,Terrible,Decent Children's Story for the price point.,5,No,21,Positive
924,Books,Self-help Book,U5519,Okay,Decent Self-help Book for the price point.,2,No,30,Negative
925,Home & Kitchen,Air Fryer,U2920,Great!,The Air Fryer stopped working after a week.,4,No,10,Positive
926,Home & Kitchen,Coffee Maker,U3573,Terrible,Exceeded my expectations! Great Coffee Maker.,1,Yes,33,Negative
927,Beauty,Hair Dryer,U9694,Not good,"The Hair Dryer works okay, but could be better.",2,No,27,Negative
928,Books,Self-help Book,U1664,Terrible,I use this Self-help Book every day and it’s fantastic.,1,No,31,Negative
929,Books,Self-help Book,U9547,Terrible,"Not worth the money, poor quality Self-help Book.",1,No,5,Negative
930,Beauty,Perfume,U7574,Okay,"The Perfume works okay, but could be better.",4,Yes,30,Positive
931,Electronics,Smartphone,U5203,Terrible,Really disappointed with the Smartphone.,3,No,39,Neutral
932,Books,Fiction Novel,U6695,Terrible,Decent Fiction Novel for the price point.,3,Yes,41,Neutral
933,Electronics,Laptop,U2676,Terrible,"The Laptop works okay, but could be better.",1,No,46,Negative
934,Electronics,Laptop,U7837,Okay,"Not worth the money, poor quality Laptop.",1,No,47,Negative
935,Fashion,Jeans,U2720,Loved it,Decent Jeans for the price point.,2,Yes,16,Negative
936,Home & Kitchen,Microwave Oven,U3162,Loved it,"The Microwave Oven is amazing, I love it!",1,No,18,Negative
937,Beauty,Hair Dryer,U3666,Okay,Decent Hair Dryer for the price point.,5,Yes,12,Positive
938,Home & Kitchen,Microwave Oven,U6061,Not good,Decent Microwave Oven for the price point.,3,Yes,8,Neutral
939,Fashion,Handbag,U6851,Terrible,Exceeded my expectations! Great Handbag.,4,No,16,Positive
940,Beauty,Lipstick,U4948,Okay,"The Lipstick is amazing, I love it!",4,No,39,Positive
941,Beauty,Hair Dryer,U4662,Loved it,Decent Hair Dryer for the price point.,1,No,46,Negative
942,Fashion,Handbag,U3845,Okay,"The Handbag is amazing, I love it!",5,Yes,8,Positive
943,Electronics,Smartwatch,U2999,Terrible,Exceeded my expectations! Great Smartwatch.,2,Yes,18,Negative
944,Fashion,Handbag,U9270,Great!,The Handbag stopped working after a week.,4,No,39,Positive
945,Fashion,Jeans,U5911,Okay,"The Jeans is amazing, I love it!",1,No,23,Negative
946,Home & Kitchen,Vacuum Cleaner,U2766,Terrible,"Not worth the money, poor quality Vacuum Cleaner.",2,Yes,28,Negative
947,Beauty,Hair Dryer,U7448,Loved it,"Not worth the money, poor quality Hair Dryer.",4,Yes,18,Positive
948,Home & Kitchen,Vacuum Cleaner,U2070,Loved it,"The Vacuum Cleaner is amazing, I love it!",5,No,29,Positive
949,Electronics,Smartphone,U4119,Loved it,Really disappointed with the Smartphone.,3,No,23,Neutral
950,Beauty,Shampoo,U3661,Okay,The Shampoo stopped working after a week.,5,Yes,9,Positive
951,Fashion,Handbag,U1989,Loved it,Really disappointed with the Handbag.,2,Yes,13,Negative
952,Books,Fiction Novel,U9237,Okay,Decent Fiction Novel for the price point.,1,Yes,50,Negative
953,Electronics,Smartphone,U8869,Great!,Exceeded my expectations! Great Smartphone.,4,Yes,2,Positive
954,Books,Fiction Novel,U8736,Great!,The Fiction Novel stopped working after a week.,3,No,34,Neutral
955,Electronics,Laptop,U2519,Terrible,Exceeded my expectations! Great Laptop.,4,No,15,Positive
956,Electronics,Smartwatch,U8341,Terrible,"Not worth the money, poor quality Smartwatch.",3,No,38,Neutral
957,Books,Cookbook,U5480,Not good,"Not worth the money, poor quality Cookbook.",4,No,28,Positive
958,Fashion,Jeans,U7542,Loved it,Exceeded my expectations! Great Jeans.,5,Yes,33,Positive
959,Beauty,Perfume,U6247,Terrible,I use this Perfume every day and it’s fantastic.,1,Yes,9,Negative
960,Home & Kitchen,Vacuum Cleaner,U1400,Okay,"Not worth the money, poor quality Vacuum Cleaner.",2,No,22,Negative
961,Books,Self-help Book,U7393,Loved it,I use this Self-help Book every day and it’s fantastic.,3,No,9,Neutral
962,Electronics,Smartwatch,U5977,Terrible,"The Smartwatch is amazing, I love it!",3,Yes,49,Neutral
963,Fashion,Handbag,U8742,Not good,The Handbag stopped working after a week.,3,Yes,41,Neutral
964,Beauty,Shampoo,U4902,Loved it,The Shampoo stopped working after a week.,5,No,43,Positive
965,Electronics,Bluetooth Speaker,U5945,Not good,I use this Bluetooth Speaker every day and it’s fantastic.,4,Yes,48,Positive
966,Home & Kitchen,Vacuum Cleaner,U2648,Loved it,Decent Vacuum Cleaner for the price point.,3,Yes,16,Neutral
967,Fashion,Jeans,U6439,Okay,"The Jeans is amazing, I love it!",5,Yes,12,Positive
968,Electronics,Wireless Headphones,U1441,Terrible,I use this Wireless Headphones every day and it’s fantastic.,2,No,29,Negative
969,Fashion,Handbag,U9834,Terrible,Decent Handbag for the price point.,5,No,6,Positive
970,Beauty,Perfume,U7803,Okay,The Perfume stopped working after a week.,3,Yes,13,Neutral
971,Home & Kitchen,Blender,U7082,Terrible,"Not worth the money, poor quality Blender.",5,No,21,Positive
972,Home & Kitchen,Vacuum Cleaner,U4574,Loved it,"The Vacuum Cleaner is amazing, I love it!",1,No,50,Negative
973,Home & Kitchen,Microwave Oven,U7769,Terrible,"The Microwave Oven is amazing, I love it!",1,Yes,6,Negative
974,Home & Kitchen,Microwave Oven,U6648,Not good,Exceeded my expectations! Great Microwave Oven.,2,No,6,Negative
975,Beauty,Hair Dryer,U9456,Okay,The Hair Dryer stopped working after a week.,2,Yes,47,Negative
976,Fashion,T-shirt,U8434,Okay,Decent T-shirt for the price point.,5,No,37,Positive
977,Books,Self-help Book,U4444,Okay,I use this Self-help Book every day and it’s fantastic.,1,Yes,3,Negative
978,Books,Biography,U9621,Loved it,"Not worth the money, poor quality Biography.",3,No,21,Neutral
979,Home & Kitchen,Vacuum Cleaner,U2278,Loved it,"Not worth the money, poor quality Vacuum Cleaner.",3,No,37,Neutral
980,Beauty,Perfume,U4419,Terrible,"Not worth the money, poor quality Perfume.",3,No,30,Neutral
981,Fashion,Jeans,U4054,Okay,I use this Jeans every day and it’s fantastic.,1,Yes,50,Negative
982,Electronics,Smartwatch,U6894,Loved it,Exceeded my expectations! Great Smartwatch.,1,No,18,Negative
983,Beauty,Hair Dryer,U9661,Great!,"The Hair Dryer is amazing, I love it!",4,Yes,18,Positive
984,Fashion,Sneakers,U2512,Loved it,Decent Sneakers for the price point.,5,No,45,Positive
985,Home & Kitchen,Microwave Oven,U2037,Okay,Exceeded my expectations! Great Microwave Oven.,4,No,32,Positive
986,Electronics,Smartwatch,U1329,Okay,I use this Smartwatch every day and it’s fantastic.,4,Yes,46,Positive
987,Books,Biography,U1768,Great!,I use this Biography every day and it’s fantastic.,5,No,45,Positive
988,Books,Children's Story,U7147,Terrible,"The Children's Story works okay, but could be better.",3,Yes,12,Neutral
989,Home & Kitchen,Coffee Maker,U8074,Loved it,"The Coffee Maker is amazing, I love it!",5,Yes,49,Positive
990,Beauty,Perfume,U8851,Okay,"The Perfume works okay, but could be better.",4,No,18,Positive
991,Electronics,Smartwatch,U4344,Not good,I use this Smartwatch every day and it’s fantastic.,2,No,7,Negative
992,Fashion,Jeans,U2745,Okay,Really disappointed with the Jeans.,2,Yes,32,Negative
993,Electronics,Smartphone,U6647,Terrible,Decent Smartphone for the price point.,2,Yes,44,Negative
994,Home & Kitchen,Vacuum Cleaner,U6100,Not good,Decent Vacuum Cleaner for the price point.,3,Yes,26,Neutral
995,Fashion,Jeans,U8802,Okay,Decent Jeans for the price point.,1,Yes,33,Negative
996,Beauty,Shampoo,U9029,Terrible,I use this Shampoo every day and it’s fantastic.,4,No,14,Positive
997,Books,Fiction Novel,U6368,Great!,Really disappointed with the Fiction Novel.,5,No,2,Positive
998,Electronics,Smartwatch,U2970,Great!,Exceeded my expectations! Great Smartwatch.,2,No,8,Negative
999,Home & Kitchen,Coffee Maker,U2661,Terrible,Decent Coffee Maker for the price point.,5,No,31,Positive
1000,Books,Biography,U9949,Great!,Exceeded my expectations! Great Biography.,3,No,16,Neutral
1001,Electronics,Smartwatch,U7725,Terrible,"The Smartwatch works okay, but could be better.",4,Yes,12,Positive
1002,Beauty,Face Cream,U2874,Great!,"The Face Cream is amazing, I love it!",2,No,38,Negative
1003,Home & Kitchen,Blender,U9406,Terrible,Exceeded my expectations! Great Blender.,1,Yes,3,Negative
1004,Home & Kitchen,Microwave Oven,U9101,Not good,"The Microwave Oven is amazing, I love it!",5,Yes,7,Positive
1005,Beauty,Face Cream,U5089,Terrible,Really disappointed with the Face Cream.,2,Yes,9,Negative
1006,Home & Kitchen,Blender,U9926,Loved it,"The Blender works okay, but could be better.",5,Yes,24,Positive
1007,Home & Kitchen,Blender,U8082,Loved it,"The Blender is amazing, I love it!",1,No,47,Negative
1008,Books,Cookbook,U3966,Okay,"The Cookbook is amazing, I love it!",5,Yes,24,Positive
1009,Beauty,Perfume,U6854,Great!,The Perfume stopped working after a week.,4,No,47,Positive
1010,Home & Kitchen,Vacuum Cleaner,U4577,Great!,Exceeded my expectations! Great Vacuum Cleaner.,1,No,41,Negative
1011,Fashion,Jeans,U2589,Terrible,I use this Jeans every day and it’s fantastic.,5,Yes,14,Positive
1012,Books,Children's Story,U5886,Loved it,Exceeded my expectations! Great Children's Story.,3,Yes,1,Neutral
1013,Home & Kitchen,Microwave Oven,U7246,Terrible,Really disappointed with the Microwave Oven.,3,No,24,Neutral
1014,Electronics,Smartwatch,U9128,Terrible,I use this Smartwatch every day and it’s fantastic.,2,Yes,23,Negative
1015,Home & Kitchen,Microwave Oven,U4017,Not good,Decent Microwave Oven for the price point.,4,Yes,47,Positive
1016,Home & Kitchen,Coffee Maker,U1862,Not good,"The Coffee Maker is amazing, I love it!",2,No,46,Negative
1017,Books,Cookbook,U9963,Loved it,Decent Cookbook for the price point.,4,Yes,12,Positive
1018,Fashion,Handbag,U8425,Not good,Decent Handbag for the price point.,2,No,41,Negative
1019,Beauty,Hair Dryer,U8066,Terrible,The Hair Dryer stopped working after a week.,4,Yes,9,Positive
1020,Electronics,Smartwatch,U2397,Terrible,Really disappointed with the Smartwatch.,3,Yes,5,Neutral
1021,Books,Children's Story,U6248,Terrible,Decent Children's Story for the price point.,1,Yes,15,Negative
1022,Electronics,Smartwatch,U6091,Loved it,"Not worth the money, poor quality Smartwatch.",1,Yes,50,Negative
1023,Beauty,Perfume,U2548,Okay,"The Perfume works okay, but could be better.",2,Yes,30,Negative
1024,Home & Kitchen,Microwave Oven,U3511,Terrible,Really disappointed with the Microwave Oven.,2,No,25,Negative
1025,Beauty,Perfume,U5512,Great!,Exceeded my expectations! Great Perfume.,3,Yes,31,Neutral
1026,Beauty,Perfume,U1119,Loved it,I use this Perfume every day and it’s fantastic.,3,Yes,27,Neutral
1027,Books,Self-help Book,U3729,Terrible,Really disappointed with the Self-help Book.,2,No,23,Negative
1028,Books,Cookbook,U9069,Okay,Exceeded my expectations! Great Cookbook.,5,No,34,Positive
1029,Home & Kitchen,Blender,U7630,Loved it,The Blender stopped working after a week.,5,Yes,23,Positive
1030,Home & Kitchen,Coffee Maker,U7710,Not good,The Coffee Maker stopped working after a week.,5,No,46,Positive
1031,Home & Kitchen,Blender,U6186,Loved it,I use this Blender every day and it’s fantastic.,3,Yes,20,Neutral
1032,Electronics,Bluetooth Speaker,U6776,Terrible,Exceeded my expectations! Great Bluetooth Speaker.,2,No,18,Negative
1033,Fashion,T-shirt,U4153,Not good,Exceeded my expectations! Great T-shirt.,3,No,36,Neutral
1034,Books,Cookbook,U3893,Loved it,The Cookbook stopped working after a week.,2,Yes,44,Negative
1035,Home & Kitchen,Air Fryer,U4448,Terrible,Exceeded my expectations! Great Air Fryer.,2,Yes,3,Negative
1036,Beauty,Shampoo,U9777,Terrible,"The Shampoo is amazing, I love it!",2,No,43,Negative
1037,Beauty,Lipstick,U5424,Okay,Exceeded my expectations! Great Lipstick.,3,Yes,42,Neutral
1038,Books,Cookbook,U6840,Great!,Decent Cookbook for the price point.,4,Yes,20,Positive
1039,Fashion,T-shirt,U4057,Not good,"The T-shirt works okay, but could be better.",1,Yes,33,Negative
1040,Home & Kitchen,Coffee Maker,U6677,Okay,Exceeded my expectations! Great Coffee Maker.,1,No,29,Negative
1041,Home & Kitchen,Air Fryer,U4912,Okay,I use this Air Fryer every day and it’s fantastic.,3,No,6,Neutral
1042,Fashion,Handbag,U6803,Not good,"The Handbag works okay, but could be better.",4,No,18,Positive
1043,Books,Cookbook,U2296,Not good,I use this Cookbook every day and it’s fantastic.,3,No,14,Neutral
1044,Fashion,T-shirt,U9564,Great!,Exceeded my expectations! Great T-shirt.,5,No,34,Positive
1045,Fashion,T-shirt,U9983,Terrible,Decent T-shirt for the price point.,4,Yes,50,Positive
1046,Beauty,Perfume,U6851,Great!,The Perfume stopped working after a week.,5,No,23,Positive
1047,Books,Fiction Novel,U3845,Okay,"The Fiction Novel works okay, but could be better.",1,No,11,Negative
1048,Electronics,Laptop,U6136,Loved it,The Laptop stopped working after a week.,1,No,35,Negative
1049,Electronics,Smartphone,U2601,Not good,"Not worth the money, poor quality Smartphone.",4,No,44,Positive
1050,Electronics,Smartphone,U1189,Not good,I use this Smartphone every day and it’s fantastic.,5,No,8,Positive
1051,Home & Kitchen,Coffee Maker,U1566,Great!,Exceeded my expectations! Great Coffee Maker.,4,Yes,9,Positive
1052,Beauty,Face Cream,U6027,Okay,Decent Face Cream for the price point.,3,No,34,Neutral
1053,Books,Cookbook,U1382,Okay,I use this Cookbook every day and it’s fantastic.,2,Yes,32,Negative
1054,Beauty,Face Cream,U5772,Okay,Exceeded my expectations! Great Face Cream.,4,No,33,Positive
1055,Electronics,Wireless Headphones,U4264,Terrible,The Wireless Headphones stopped working after a week.,3,No,47,Neutral
1056,Beauty,Perfume,U9413,Terrible,"The Perfume works okay, but could be better.",2,Yes,21,Negative
1057,Home & Kitchen,Air Fryer,U2547,Okay,Really disappointed with the Air Fryer.,4,No,22,Positive
1058,Home & Kitchen,Blender,U2395,Loved it,Really disappointed with the Blender.,2,Yes,39,Negative
1059,Fashion,T-shirt,U2846,Okay,"The T-shirt works okay, but could be better.",5,No,27,Positive
1060,Books,Self-help Book,U6036,Great!,"The Self-help Book works okay, but could be better.",1,Yes,8,Negative
1061,Fashion,Jeans,U7881,Loved it,Decent Jeans for the price point.,3,Yes,47,Neutral
1062,Beauty,Shampoo,U1995,Loved it,"The Shampoo is amazing, I love it!",4,No,14,Positive
1063,Electronics,Smartwatch,U9247,Terrible,"The Smartwatch is amazing, I love it!",1,Yes,3,Negative
1064,Fashion,Handbag,U8363,Not good,The Handbag stopped working after a week.,3,Yes,44,Neutral
1065,Electronics,Bluetooth Speaker,U5808,Okay,"Not worth the money, poor quality Bluetooth Speaker.",4,Yes,43,Positive
1066,Beauty,Hair Dryer,U4174,Loved it,"Not worth the money, poor quality Hair Dryer.",5,Yes,34,Positive
1067,Home & Kitchen,Vacuum Cleaner,U3632,Great!,Exceeded my expectations! Great Vacuum Cleaner.,3,No,34,Neutral
1068,Beauty,Lipstick,U7137,Loved it,"The Lipstick works okay, but could be better.",5,No,43,Positive
1069,Beauty,Perfume,U9248,Loved it,Exceeded my expectations! Great Perfume.,4,Yes,10,Positive
1070,Books,Fiction Novel,U9947,Great!,I use this Fiction Novel every day and it’s fantastic.,1,Yes,26,Negative
1071,Books,Fiction Novel,U7443,Loved it,"Not worth the money, poor quality Fiction Novel.",4,No,19,Positive
1072,Books,Cookbook,U5333,Loved it,Really disappointed with the Cookbook.,1,No,29,Negative
1073,Beauty,Hair Dryer,U3484,Not good,"The Hair Dryer works okay, but could be better.",5,No,7,Positive
1074,Beauty,Hair Dryer,U9338,Terrible,"Not worth the money, poor quality Hair Dryer.",3,Yes,8,Neutral
1075,Electronics,Smartwatch,U1859,Loved it,"Not worth the money, poor quality Smartwatch.",5,Yes,21,Positive
1076,Fashion,Jacket,U7595,Loved it,The Jacket stopped working after a week.,4,No,24,Positive
1077,Electronics,Smartwatch,U8812,Not good,Really disappointed with the Smartwatch.,4,Yes,10,Positive
1078,Electronics,Smartwatch,U6464,Great!,"The Smartwatch works okay, but could be better.",5,Yes,42,Positive
1079,Electronics,Bluetooth Speaker,U1700,Okay,I use this Bluetooth Speaker every day and it’s fantastic.,5,Yes,13,Positive
1080,Home & Kitchen,Blender,U4310,Terrible,Exceeded my expectations! Great Blender.,2,No,47,Negative
1081,Books,Biography,U2539,Loved it,I use this Biography every day and it’s fantastic.,1,No,13,Negative
1082,Books,Cookbook,U9056,Terrible,Exceeded my expectations! Great Cookbook.,1,No,27,Negative
1083,Beauty,Shampoo,U9869,Not good,I use this Shampoo every day and it’s fantastic.,4,Yes,23,Positive
1084,Fashion,Jacket,U7192,Great!,"The Jacket works okay, but could be better.",3,Yes,39,Neutral
1085,Books,Fiction Novel,U5616,Terrible,The Fiction Novel stopped working after a week.,5,No,49,Positive
1086,Beauty,Shampoo,U2619,Terrible,Really disappointed with the Shampoo.,4,Yes,41,Positive
1087,Home & Kitchen,Coffee Maker,U2514,Great!,The Coffee Maker stopped working after a week.,5,No,46,Positive
